ModuleName,Total_ms,LoadLibrary_ms,GetSymbol_ms,CreateInstance_ms,StartupModule_ms,Status,FileSize_bytes,MemoryUsed_bytes,NumExportedFunctions,NumExportedNames,NumImportedDlls
,17.036,0.164,0.014,0.009,16.849,OK,2392576,45056,229,229,38
,1.075,0.164,0.43,0.012,0.47,OK,1736192,0,18,18,23
,0.685,0.164,0.507,0.002,0.012,OK,6786048,0,1572,1572,24
,0.627,0.164,0.113,0.009,0.342,OK,3008000,16384,112,112,41
,0.425,0.164,0.247,0.011,0.002,OK,177152,12288,81,81,8
,0.308,0.164,0.141,0.001,0.001,OK,212992,0,74,74,11
,0.616,0.163,0.401,0.012,0.04,OK,2207744,0,33,33,25
,0.312,0.163,0.147,0.001,0.001,OK,47616,0,2,2,5
,0.273,0.163,0.108,0.001,0.001,OK,170496,4096,51,51,14
,0.183,0.163,0.004,0.005,0.01,OK,79872,589824,8,8,8
,0.165,0.163,0.001,0.001,0.001,OK,78336,4096,64,64,7
,1.006,0.162,0.154,0.009,0.681,OK,333312,0,49,49,26
,0.677,0.162,0.512,0.002,0.002,OK,503296,0,56,56,10
,0.412,0.162,0.239,0.01,0.001,OK,225280,4096,232,232,15
,0.325,0.162,0.162,0.001,0.001,OK,237568,0,72,72,10
,0.273,0.162,0.085,0.012,0.014,OK,892416,65536,320,320,28
,0.195,0.162,0.001,0.006,0.027,OK,127488,53248,34,34,6
,105.879,0.161,0.107,0.008,105.603,OK,204800,0,53,53,14
,0.377,0.161,0.153,0.009,0.054,OK,796672,0,15,15,19
,0.301,0.161,0.138,0.001,0.001,OK,129024,8192,65,65,13
,0.294,0.161,0.063,0.006,0.064,OK,2822144,0,177,177,25
,0.288,0.161,0.116,0.01,0.001,OK,557568,0,61,61,15
,0.221,0.161,0.051,0.008,0.001,OK,638976,12288,936,936,28
,0.188,0.161,0.003,0.006,0.018,OK,153600,20480,3,3,9
,0.166,0.161,0.001,0.001,0.003,OK,402944,634880,238,238,13
,0.166,0.161,0.001,0.001,0.003,OK,283136,0,49,49,15
,1.584,0.16,0.211,0.001,1.213,OK,934400,12288,505,505,21
,0.395,0.16,0.222,0.008,0.005,OK,1012736,0,55,55,24
,0.393,0.16,0.231,0.001,0.001,OK,130048,0,35,35,11
,0.374,0.16,0.15,0.009,0.055,OK,420352,24576,2,2,10
,0.273,0.16,0.103,0.009,0.001,OK,223744,978944,262,262,13
,2.402,0.159,0.056,0.001,2.186,OK,479744,0,407,407,13
,1.998,0.159,0.478,0.012,1.349,OK,11005440,0,1352,1352,47
,0.38,0.159,0.212,0.007,0.001,OK,646656,0,246,246,11
,0.376,0.159,0.206,0.001,0.01,OK,835584,0,380,380,15
,0.298,0.159,0.119,0.007,0.013,OK,557568,0,108,108,10
,0.247,0.159,0.078,0.008,0.001,OK,53248,65536,12,12,7
,0.897,0.158,0.001,0.006,0.731,OK,248832,0,41,41,12
,0.894,0.158,0.264,0.008,0.463,OK,1859072,0,287,287,44
,0.294,0.158,0.131,0.001,0.004,OK,5697024,0,185,185,25
,0.161,0.158,0.002,0.001,0.001,OK,66048,4096,23,23,7
,0.16,0.158,0,0.001,0,OK,196096,4096,69,69,10
,9.82,0.157,0.106,0.011,9.546,OK,11601408,0,257,257,25
,6.092,0.157,0.109,0.011,5.816,OK,8183808,0,1223,1223,71
,0.469,0.157,0.292,0.01,0.011,OK,365568,0,214,214,9
,0.453,0.157,0.157,0.001,0.138,OK,1342464,4096,649,649,20
,0.419,0.157,0.252,0.008,0.001,OK,390144,24576,191,191,17
,2.702,0.156,0.05,0.001,2.494,OK,276992,4096,39,39,15
,2.543,0.156,0.107,0.001,2.279,OK,514048,0,474,474,13
,0.972,0.156,0.344,0.009,0.462,OK,1236480,0,386,386,26
,0.728,0.156,0.308,0.007,0.256,OK,224256,0,10,10,11
,0.47,0.156,0.311,0.002,0.001,OK,1204224,65536,611,611,21
,0.441,0.156,0.283,0.001,0.001,OK,818688,57344,563,563,18
,0.328,0.156,0.13,0.001,0.041,OK,3628032,0,1552,1552,21
,1.676,0.155,0.06,0.017,1.444,OK,96256,114688,3,3,6
,0.936,0.155,0.003,0.001,0.778,OK,2686976,0,382,382,34
,0.394,0.155,0.237,0.001,0.001,OK,507392,0,320,320,21
,0.376,0.155,0.218,0.001,0.001,OK,167936,4096,90,90,9
,0.369,0.155,0.206,0.007,0.001,OK,1027072,4096,227,227,10
,0.365,0.155,0.201,0.001,0.008,OK,310784,0,150,150,13
,0.198,0.155,0.002,0.007,0.034,OK,333824,0,136,136,17
,0.16,0.155,0.003,0.001,0.001,OK,146944,0,51,51,11
,1.809,0.154,0.098,0.01,1.548,OK,4769280,0,68,68,32
,1.601,0.154,0.044,0.01,1.394,OK,2494464,65536,84,84,33
,0.379,0.154,0.216,0.008,0.001,OK,4291584,0,2125,2125,22
,0.376,0.154,0.002,0.008,0.211,OK,828928,69632,87,87,19
,0.372,0.154,0.005,0.006,0.207,OK,288256,0,117,117,21
,0.306,0.154,0.139,0.001,0.012,OK,195584,4096,115,115,14
,0.297,0.154,0.065,0.009,0.069,OK,2992640,0,384,384,15
,0.248,0.154,0.089,0.001,0.004,OK,312832,0,84,84,9
,0.187,0.154,0.001,0.005,0.029,OK,129024,0,61,61,12
,3.977,0.153,0.406,0.011,3.407,OK,1117696,0,18,18,16
,1.202,0.153,0.149,0.01,0.89,OK,2468864,0,697,697,15
,0.818,0.153,0.252,0.011,0.403,OK,347648,0,37,37,22
,0.512,0.153,0.155,0.007,0.197,OK,598528,0,211,211,15
,0.463,0.153,0.301,0.007,0.001,OK,173056,0,72,72,7
,0.434,0.153,0.279,0.001,0.001,OK,102400,0,6,6,10
,0.398,0.153,0.244,0.001,0.001,OK,79872,0,47,47,8
,0.359,0.153,0.204,0.001,0.001,OK,179200,4096,164,164,11
,0.298,0.153,0.045,0.007,0.092,OK,2798080,282624,826,826,29
,0.229,0.153,0.046,0.006,0.024,OK,456192,647168,40,40,14
,21.124,0.152,0.003,0.006,20.964,OK,937984,0,361,361,38
,1.25,0.152,0.058,0.01,1.03,OK,9258496,0,6,6,20
,0.437,0.152,0.235,0.001,0.048,OK,131072,0,42,42,11
,0.353,0.152,0.188,0.011,0.001,OK,455680,0,601,601,14
,0.29,0.152,0.102,0.001,0.035,OK,356352,4096,400,400,21
,0.25,0.152,0.091,0.006,0.001,OK,175616,0,21,21,10
,0.231,0.152,0.069,0.009,0.001,OK,655360,0,594,594,21
,0.225,0.152,0.064,0.008,0.001,OK,241664,0,134,134,13
,0.201,0.152,0.005,0.006,0.038,OK,151040,655360,23,23,13
,0.194,0.152,0.022,0.007,0.012,OK,110592,536576,14,14,12
,100.374,0.151,0.164,0.009,100.051,OK,14412288,69632,520,520,51
,1.397,0.151,0.067,0.006,1.173,OK,2900480,208896,11,11,16
,0.588,0.151,0.011,0.001,0.425,OK,1314304,65536,148,148,36
,0.403,0.151,0.093,0.007,0.152,OK,209408,81920,58,58,9
,0.365,0.151,0.204,0.008,0.001,OK,190464,8192,32,32,15
,0.358,0.151,0.195,0.009,0.003,OK,157184,0,39,39,11
,0.318,0.151,0.16,0.006,0.001,OK,4244992,0,2019,2019,23
,0.3,0.151,0.147,0.001,0.001,OK,106496,0,39,39,7
,0.246,0.151,0.022,0.001,0.072,OK,806400,0,140,140,24
,0.222,0.151,0.024,0.007,0.039,OK,373248,0,24,24,14
,0.176,0.151,0.001,0.005,0.019,OK,75776,0,17,17,13
,1.889,0.15,0.285,0.007,1.446,OK,415744,0,177,177,15
,0.626,0.15,0.466,0.007,0.003,OK,829440,360448,90,90,19
,0.482,0.15,0.33,0.001,0.001,OK,85504,0,33,33,6
,0.481,0.15,0.135,0.007,0.188,OK,780800,131072,30,30,14
,0.367,0.15,0.204,0.001,0.01,OK,112128,0,53,53,9
,0.309,0.15,0.157,0.001,0.001,OK,75264,0,50,50,6
,0.178,0.15,0.02,0.007,0.001,OK,53760,4096,2,2,7
,2.871,0.149,0.125,0.01,2.587,OK,274944,4096,8,8,9
,0.328,0.149,0.148,0.006,0.025,OK,4936704,81920,3227,3227,21
,0.311,0.149,0.155,0.007,0.001,OK,448000,4096,293,293,13
,0.306,0.149,0.149,0.007,0.001,OK,254464,0,76,76,9
,0.215,0.149,0.064,0.001,0.001,OK,51200,0,2,2,9
,0.186,0.149,0.028,0.009,0.001,OK,105472,0,7,7,10
,23.026,0.148,0.13,0.01,22.738,OK,4382720,360448,315,315,25
,2.099,0.148,0.454,0.013,1.484,OK,316928,0,81,81,12
,0.736,0.148,0.032,0.001,0.555,OK,1200128,0,279,279,18
,0.375,0.148,0.224,0.002,0.001,OK,423424,0,616,616,11
,0.371,0.148,0.014,0.006,0.203,OK,593408,8192,457,457,32
,0.363,0.148,0.207,0.007,0.001,OK,3034112,0,1502,1502,25
,0.311,0.148,0.161,0.001,0.001,OK,117760,0,8,8,7
,0.289,0.148,0.116,0.007,0.018,OK,2742272,0,935,935,26
,0.229,0.148,0.001,0.007,0.073,OK,389632,0,23,23,8
,0.209,0.148,0.048,0.011,0.001,OK,608768,0,19,19,12
,0.15,0.148,0.001,0,0.001,OK,133120,0,56,56,10
,29.386,0.147,0.163,0.001,29.074,OK,1280512,0,1384,1384,63
,3.074,0.147,0.039,0.008,2.879,OK,2666496,0,795,795,32
,0.295,0.147,0.131,0.009,0.008,OK,232960,421888,59,59,7
,0.286,0.147,0.137,0.001,0.001,OK,111104,0,35,35,7
,0.221,0.147,0.072,0.001,0.001,OK,55296,4096,9,9,7
,0.161,0.147,0.005,0.008,0.001,OK,250880,155648,74,74,10
,0.157,0.147,0.002,0.007,0.001,OK,185344,65536,74,74,10
,1570.71,0.146,0.184,0.022,1570.359,OK,5272064,0,796,796,47
,0.291,0.146,0.136,0.008,0.001,OK,1576960,0,143,143,18
,0.249,0.146,0.095,0.007,0.001,OK,512000,0,157,157,11
,0.218,0.146,0.041,0.009,0.022,OK,756736,12288,817,817,29
,0.148,0.146,0.001,0.001,0.001,OK,108544,0,3,3,8
,13.797,0.145,0.175,0.001,13.475,OK,505856,4096,308,308,16
,2.019,0.145,0.067,0.009,1.799,OK,1776640,65536,130,130,37
,0.475,0.145,0.164,0.009,0.158,OK,2504704,0,750,750,26
,0.304,0.145,0.137,0.001,0.021,OK,320000,4096,17,17,17
,0.281,0.145,0.057,0.009,0.07,OK,1500672,0,21,21,20
,0.219,0.145,0.064,0.009,0.001,OK,2068480,0,637,637,10
,0.157,0.145,0.004,0.008,0.001,OK,789504,122880,225,225,17
,1118.353,0.144,0.063,1118.145,0.001,OK,391680,0,83,83,15
,0.608,0.144,0.068,0.013,0.383,OK,179712,0,102,102,15
,0.41,0.144,0.091,0.042,0.134,OK,2650624,0,464,464,26
,0.34,0.144,0.155,0.007,0.033,OK,311808,4096,205,205,11
,0.17,0.144,0.007,0.001,0.018,OK,11247616,0,560,560,25
,2.113,0.143,0.106,0.008,1.855,OK,926720,0,55,55,18
,0.575,0.143,0.425,0.002,0.005,OK,337408,0,102,102,14
,0.448,0.143,0.296,0.007,0.001,OK,2467840,0,186,186,13
,0.297,0.143,0.132,0.006,0.016,OK,721920,8192,557,557,24
,0.268,0.143,0.026,0.007,0.091,OK,634368,135168,145,145,15
,0.222,0.143,0.077,0.001,0.001,OK,441856,4096,421,421,16
,0.616,0.142,0.183,0.01,0.281,OK,9578496,0,17,17,23
,0.481,0.142,0.141,0.005,0.193,OK,855552,0,163,163,21
,0.284,0.142,0.132,0.008,0.001,OK,97792,0,17,17,7
,0.277,0.142,0.133,0.002,0.001,OK,648704,0,426,426,9
,0.232,0.142,0.088,0.001,0.001,OK,375808,8192,240,240,13
,0.153,0.142,0.003,0.007,0.001,OK,373760,0,208,208,17
,0.81,0.141,0.244,0.001,0.423,OK,2767872,8192,2491,2491,40
,0.377,0.141,0.225,0.01,0.001,OK,89088,4096,7,7,11
,0.316,0.141,0.109,0.007,0.059,OK,576512,331776,36,36,19
,0.226,0.141,0.067,0.001,0.016,OK,109056,0,20,20,10
,39.679,0.14,0.368,0.007,39.164,OK,577536,0,21,21,18
,9.409,0.139,0.129,0.008,9.133,OK,3137024,0,8,8,21
,1.256,0.139,0.173,0.01,0.933,OK,1139712,0,179,179,16
,1.252,0.139,0.089,0.001,1.023,OK,492544,0,574,574,14
,0.415,0.139,0.207,0.01,0.06,OK,1552384,0,1647,1647,39
,0.312,0.139,0.117,0.007,0.049,OK,1246720,73728,247,247,25
,0.271,0.139,0.001,0.006,0.125,OK,592384,0,395,395,23
,0.589,0.138,0.064,0.006,0.382,OK,413696,8192,227,227,14
,0.258,0.138,0.112,0.007,0.001,OK,305664,0,146,146,21
,0.239,0.138,0.083,0.008,0.009,OK,145920,0,57,57,9
,0.199,0.138,0.013,0.011,0.037,OK,574464,4096,3,3,12
,0.19,0.138,0.042,0.008,0.001,OK,63488,4096,5,5,7
,0.931,0.137,0.141,0.008,0.645,OK,336896,69632,110,110,12
,0.494,0.137,0.041,0.01,0.306,OK,596992,0,599,599,19
,0.494,0.137,0.017,0.01,0.33,OK,2709504,0,385,385,48
,0.343,0.137,0.157,0.007,0.042,OK,4363264,319488,1187,1187,24
,0.284,0.137,0.146,0.001,0.001,OK,134656,8192,44,44,12
,0.28,0.137,0.134,0.009,0.001,OK,74752,0,37,37,8
,0.192,0.137,0.017,0.01,0.028,OK,2331136,262144,81,81,29
,0.17,0.137,0.031,0.001,0.001,OK,971264,0,299,299,17
,0.472,0.136,0.268,0.008,0.059,OK,414208,0,474,474,23
,0.43,0.136,0.095,0.01,0.189,OK,1393664,0,29,29,22
,0.319,0.136,0.125,0.006,0.052,OK,1252352,8192,236,236,22
,0.294,0.136,0.1,0.007,0.051,OK,646656,0,267,267,16
,0.29,0.136,0.146,0.006,0.001,OK,1659904,4096,396,396,27
,0.246,0.136,0.081,0.01,0.019,OK,842240,69632,357,357,18
,0.245,0.136,0.022,0.006,0.081,OK,742400,0,273,273,28
,0.219,0.136,0.075,0.007,0.001,OK,226304,0,90,90,16
,0.208,0.136,0.061,0.009,0.001,OK,450048,0,342,342,23
,0.206,0.136,0.044,0.001,0.026,OK,364544,12288,181,181,14
,0.484,0.135,0.338,0.009,0.001,OK,1106432,0,79,79,18
,0.267,0.135,0.029,0.013,0.089,OK,1288192,0,73,73,27
,0.229,0.135,0.082,0.01,0.001,OK,937984,0,186,186,14
,0.212,0.135,0.069,0.007,0.001,OK,308224,0,245,245,14
,0.21,0.135,0.067,0.007,0.001,OK,267264,0,57,57,17
,0.161,0.135,0.018,0.008,0.001,OK,1509888,0,388,388,11
,1.522,0.134,0.045,0.006,1.337,OK,7307776,0,1000,1000,51
,0.62,0.134,0.05,0.009,0.427,OK,2108928,65536,81,81,29
,0.195,0.134,0.051,0.009,0.001,OK,106496,0,27,27,11
,0.18,0.134,0.045,0.001,0.001,OK,348672,12288,88,88,11
,0.167,0.134,0.01,0.008,0.014,OK,115712,200704,101,101,8
,16.042,0.133,0.083,0.01,15.815,OK,2920448,192512,9,9,18
,0.454,0.133,0.131,0.007,0.184,OK,1097216,20480,200,200,26
,0.269,0.133,0.129,0.007,0.001,OK,1539584,0,633,633,28
,0.203,0.133,0.056,0.001,0.013,OK,162304,0,74,74,15
,0.159,0.133,0.006,0.006,0.014,OK,1172992,0,44,44,22
,1.186,0.132,0.218,0.001,0.836,OK,875520,0,337,337,15
,0.756,0.132,0.145,0.007,0.472,OK,2592256,0,72,72,32
,0.536,0.132,0.126,0.001,0.277,OK,926720,0,877,877,20
,0.28,0.132,0.041,0.008,0.099,OK,10370560,86016,1401,1401,45
,0.199,0.132,0.056,0.008,0.003,OK,67072,4096,17,17,8
,0.189,0.132,0.048,0.008,0.001,OK,495616,0,99,99,20
,0.16,0.132,0,0.007,0.02,OK,445952,0,19,19,19
,0.146,0.132,0.011,0.001,0.001,OK,1114112,0,802,802,10
,24.569,0.131,0.114,0.006,24.318,OK,2528256,0,186,186,13
,1.378,0.131,0.406,0.011,0.83,OK,10116096,0,192,192,50
,0.177,0.131,0.044,0.001,0.001,OK,264192,0,23,23,14
,0.153,0.131,0.02,0.001,0.001,OK,112128,0,91,91,10
,0.728,0.13,0.075,0.008,0.515,OK,531456,0,251,251,17
,0.41,0.13,0.085,0.011,0.185,OK,532992,0,348,348,16
,0.218,0.13,0.079,0.007,0.001,OK,196608,0,126,126,15
,0.21,0.13,0.078,0.001,0.001,OK,50176,0,8,8,6
,0.677,0.129,0.225,0.008,0.315,OK,276992,0,17,17,14
,0.279,0.129,0.14,0.009,0.001,OK,174592,65536,92,92,14
,0.177,0.129,0.001,0.005,0.041,OK,2314752,159744,809,809,27
,0.173,0.129,0.015,0.01,0.018,OK,477184,0,360,360,17
,0.363,0.128,0.001,0.001,0.234,OK,173568,0,26,26,12
,0.289,0.128,0.131,0.001,0.03,OK,189952,0,74,74,12
,0.281,0.128,0.15,0.001,0.001,OK,529408,4096,184,184,17
,0.198,0.128,0.068,0.001,0.001,OK,162304,0,148,148,10
,0.196,0.128,0.066,0.001,0.001,OK,414208,24576,102,102,11
,0.137,0.128,0.001,0.007,0.001,OK,2436608,131072,33,33,18
,1.204,0.127,0.068,0.009,1,OK,4516864,4096,3387,3387,32
,0.73,0.127,0.001,0.008,0.594,OK,452608,0,32,32,28
,0.609,0.126,0.03,0.009,0.445,OK,461312,0,150,150,14
,0.217,0.126,0.08,0.009,0.001,OK,484864,0,697,697,20
,0.213,0.126,0.079,0.007,0.001,OK,305664,0,98,98,9
,0.17,0.126,0.042,0.001,0.001,OK,292864,135168,264,264,13
,0.175,0.125,0.043,0.006,0,OK,178688,0,45,45,9
,0.168,0.125,0.04,0.001,0.001,OK,696832,0,426,426,15
,0.15,0.125,0.004,0.001,0.02,OK,321536,0,27,27,23
,0.141,0.125,0.01,0.006,0.001,OK,458240,0,313,313,23
,12.339,0.124,0.009,0.011,12.195,OK,24625152,0,2878,2878,58
,0.28,0.124,0.079,0.007,0.069,OK,386560,0,225,225,13
,0.268,0.124,0.025,0.006,0.114,OK,552448,323584,185,185,20
,0.383,0.123,0.239,0.009,0.012,OK,151040,0,17,17,10
,0.254,0.123,0.12,0.001,0.01,OK,138752,0,87,87,10
,0.251,0.123,0.092,0.009,0.026,OK,5009920,0,2955,2955,17
,0.196,0.123,0.064,0.008,0.001,OK,363008,65536,227,227,9
,0.176,0.123,0.051,0.001,0.001,OK,152576,0,15,15,7
,0.174,0.123,0.049,0.001,0.001,OK,178176,0,140,140,9
,0.203,0.122,0.039,0.012,0.03,OK,5889536,0,6602,6602,93
,0.18,0.122,0.057,0.001,0.001,OK,83456,0,28,28,10
,0.176,0.122,0.053,0.001,0.001,OK,142848,0,152,152,9
,0.639,0.121,0.032,0.006,0.48,OK,4345344,589824,1312,1312,26
,0.387,0.121,0.072,0.005,0.189,OK,2040832,0,916,916,24
,0.362,0.121,0.232,0.008,0.001,OK,54784,0,9,9,7
,0.197,0.121,0.068,0.007,0.001,OK,76800,0,13,13,6
,0.179,0.121,0.056,0.001,0.001,OK,175616,0,20,20,10
,0.143,0.121,0.02,0.001,0.001,OK,357376,0,93,93,20
,0.18,0.12,0.051,0.008,0.001,OK,440832,0,229,229,16
,1.057,0.119,0.037,0.008,0.894,OK,2587648,0,598,598,36
,26.324,0.118,0.005,0.007,26.194,OK,1956352,0,1190,1190,15
,2.446,0.118,0.086,0.02,2.222,OK,14133248,0,1554,1554,42
,0.188,0.118,0.06,0.009,0.001,OK,349184,245760,190,190,6
,0.142,0.118,0.015,0.009,0.001,OK,1956864,0,886,886,18
,14.99,0.117,0.055,0.001,14.817,OK,16558080,0,5588,5588,36
,0.162,0.117,0.041,0.002,0.002,OK,252928,0,24,24,12
,1.371,0.116,0.035,0.008,1.212,OK,2573824,0,466,466,16
,1.198,0.116,0.001,0.006,1.075,OK,1684480,4096,339,339,34
,0.633,0.116,0.063,0.009,0.445,OK,203776,8192,51,51,16
,0.321,0.116,0.107,0.008,0.089,OK,428032,8192,166,166,19
,0.154,0.116,0.032,0.006,0.001,OK,1372672,589824,595,595,16
,0.26,0.115,0.137,0.006,0.001,OK,115712,0,58,58,8
,0.163,0.115,0.041,0.006,0.001,OK,2014208,0,614,614,12
,0.161,0.115,0.044,0.001,0.001,OK,120320,4096,37,37,8
,0.556,0.114,0.038,0.006,0.398,OK,978432,65536,125,125,18
,73.95,0.113,0.015,0.009,73.814,OK,3087872,262144,100,100,12
,0.308,0.113,0.096,0.008,0.092,OK,347136,0,4,4,15
,0.159,0.113,0.044,0.001,0.001,OK,210944,0,192,192,12
,0.838,0.112,0.007,0.006,0.713,OK,4122624,65536,1027,1027,25
,0.168,0.112,0.045,0.01,0.001,OK,93184,0,15,15,7
,171.719,0.111,0.003,0.005,171.6,OK,194560,53248,42,42,10
,0.148,0.111,0.028,0.009,0.001,OK,711168,0,41,41,14
,0.277,0.11,0.165,0.001,0.001,OK,857600,12288,923,923,19
,0.238,0.11,0.109,0.018,0.001,OK,4110336,0,923,923,12
,0.41,0.109,0.2,0.007,0.093,OK,2506240,65536,1373,1373,24
,0.329,0.109,0.021,0.007,0.193,OK,479232,0,117,117,15
,0.169,0.109,0.007,0.007,0.045,OK,348160,65536,16,16,18
,0.121,0.109,0.003,0.007,0.001,OK,167936,0,50,50,12
,0.374,0.108,0.13,0.007,0.129,OK,373248,0,108,108,14
,0.155,0.108,0.044,0.001,0.001,OK,192512,0,63,63,12
,0.419,0.107,0.002,0.007,0.304,OK,1001472,0,160,160,25
,0.211,0.107,0.103,0.001,0.001,OK,53248,0,41,41,5
,27.148,0.106,0.014,0.007,27.02,OK,1356800,4096,659,659,15
,8.887,0.104,0.016,0.005,8.762,OK,836608,196608,180,180,17
,0.642,0.104,0.038,0.007,0.493,OK,402432,0,119,119,14
,0.126,0.104,0.013,0.009,0.001,OK,66560,0,25,25,6
,0.224,0.103,0.079,0.007,0.036,OK,925184,0,384,384,27
,0.18,0.103,0.053,0.007,0.017,OK,865792,8192,120,120,14
,0.123,0.103,0.018,0.001,0.001,OK,515584,0,606,606,18
,0.115,0.103,0.001,0.009,0.003,OK,351744,0,67,67,30
,0.158,0.102,0.054,0.001,0.001,OK,418304,0,156,156,17
,0.141,0.102,0.021,0.001,0.017,OK,100864,0,7,7,7
,0.109,0.101,0.006,0.002,0.001,OK,347648,4096,70,70,12
,0.121,0.1,0.02,0.001,0,OK,173568,4096,59,59,10
,0.107,0.1,0.001,0.005,0.001,OK,631808,8192,497,497,13
,2.839,0.099,0.09,0.008,2.642,OK,5830656,0,512,512,33
,0.192,0.099,0,0.006,0.086,OK,409088,0,56,56,8
,0.15,0.099,0.043,0.006,0.001,OK,194048,0,24,24,11
,0.199,0.098,0.099,0.001,0.001,OK,403968,0,170,170,14
,0.172,0.098,0.03,0.01,0.034,OK,360960,0,59,59,19
,0.116,0.097,0.009,0.005,0.005,OK,94208,0,23,23,11
,3.412,0.096,0.026,0.066,3.224,OK,6359040,8192,319,319,31
,0.247,0.096,0.066,0.005,0.079,OK,1054208,0,455,455,22
,0.225,0.096,0.127,0.001,0.001,OK,351232,0,154,154,16
,0.145,0.096,0.034,0.001,0.014,OK,534528,0,141,141,19
,0.193,0.095,0.08,0.008,0.01,OK,204288,0,230,230,13
,0.163,0.095,0.067,0.001,0,OK,108032,0,20,20,8
,0.118,0.095,0.021,0.001,0.001,OK,138752,0,31,31,7
,1.14,0.094,0.057,0.006,0.983,OK,3132928,0,1407,1407,23
,0.291,0.093,0.001,0.005,0.192,OK,897024,143360,81,81,19
,0.347,0.092,0.022,0.007,0.227,OK,4323328,0,1824,1824,9
,0.196,0.092,0.096,0.007,0.001,OK,135680,4096,40,40,10
,0.155,0.092,0.055,0.007,0.001,OK,346624,0,63,63,12
,0.144,0.092,0.051,0.001,0.001,OK,58880,4096,2,2,7
,0.164,0.09,0.069,0.005,0.001,OK,767488,0,333,333,11
,0.099,0.09,0.002,0.007,0.001,OK,326656,327680,74,74,12
,0.137,0.089,0.041,0.006,0.001,OK,515584,0,433,433,14
,0.108,0.089,0.017,0.001,0.001,OK,1236480,0,2277,2277,22
,0.377,0.088,0.01,0.007,0.272,OK,1347584,0,915,915,30
,0.282,0.088,0.192,0.001,0.002,OK,746496,0,331,331,17
,2.94,0.087,0.021,0.006,2.826,OK,5208576,0,532,532,40
,0.171,0.087,0.056,0.007,0.021,OK,646144,0,149,149,20
,0.136,0.087,0.047,0.001,0.001,OK,194560,4096,93,93,10
,0.11,0.086,0.017,0.006,0.001,OK,477184,0,209,209,13
,0.316,0.085,0.215,0.009,0.008,OK,118272,0,4,4,9
,0.103,0.083,0.018,0.001,0.001,OK,357888,0,123,123,12
,0.512,0.082,0.024,0.005,0.4,OK,4868096,0,2822,2822,22
,0.429,0.082,0.226,0.001,0.119,OK,984576,0,297,297,22
,0.417,0.082,0.084,0.008,0.243,OK,2230784,4096,107,107,12
,0.107,0.082,0.023,0.001,0.001,OK,239616,0,34,34,10
,0.107,0.082,0.018,0.006,0.001,OK,1385472,0,24,24,23
,41.815,0.081,0.023,0.001,41.71,OK,5389824,0,2227,2227,31
,0.129,0.081,0.046,0.001,0.001,OK,440832,0,105,105,19
,0.119,0.079,0.001,0.001,0.037,OK,714240,253952,176,176,18
,0.088,0.078,0.001,0.008,0.001,OK,99840,139264,17,17,10
,0.125,0.077,0.047,0.001,0.001,OK,123392,0,34,34,10
,0.573,0.075,0.057,0.001,0.441,OK,27338752,0,4510,4510,21
,0.125,0.075,0.048,0.001,0.001,OK,358400,0,98,98,17
,0.124,0.075,0.04,0.008,0.001,OK,456192,0,55,55,15
,0.119,0.075,0.042,0.001,0.001,OK,379392,0,105,105,15
,0.739,0.074,0.027,0.626,0.012,OK,7029760,372736,1826,1826,23
,0.419,0.074,0.205,0.006,0.134,OK,1269248,0,207,207,14
,0.106,0.073,0.013,0.001,0.019,OK,111104,0,9,9,8
,0.084,0.073,0.001,0.007,0.002,OK,248320,262144,26,26,10
,0.219,0.072,0.062,0.007,0.078,OK,564736,0,232,232,15
,0.112,0.072,0.033,0.007,0.001,OK,714240,0,240,240,18
,0.112,0.071,0.033,0.008,0.001,OK,327680,0,171,171,14
,0.097,0.07,0.017,0.008,0.001,OK,285184,0,32,32,8
,0.093,0.037,0.051,0.001,0.005,OK,67072,0,6,6,5
,0.246,0.036,0.002,0.005,0.204,OK,78010368,0,37441,37441,89
,0.042,0.035,0.001,0.007,0,OK,189440,0,53,53,9
,92.616,0.033,0.036,0.003,92.544,OK,12887552,4096,5464,5464,16
,0.32,0.033,0.007,0.005,0.276,OK,1690624,0,707,707,19
,26.184,0.03,0.031,0.046,26.076,OK,2209280,0,307,307,28
,0.253,0.026,0.06,0.009,0.157,OK,814080,0,171,171,12
,0.078,0.026,0.032,0.005,0.015,OK,4673536,0,2200,2200,18
,0.204,0.025,0.046,0.007,0.125,OK,132608,0,75,75,9
,0.074,0.025,0.04,0.008,0.001,OK,147456,0,13,13,9
,0.052,0.025,0.007,0.007,0.011,OK,1501696,0,1179,1179,10
,0.042,0.025,0.01,0.007,0,OK,53760,0,9,9,5
,0.139,0.024,0.001,0.011,0.104,OK,7698432,0,267,267,30
,0.061,0.024,0.031,0.005,0.002,OK,159744,0,76,76,8
,0.035,0.024,0.004,0.007,0.001,OK,111104,0,54,54,6
,0.086,0.022,0,0.004,0.059,OK,5594112,0,1242,1242,31
,0.033,0.022,0.004,0.005,0.002,OK,8267264,0,42,42,19
,0.03,0.022,0.002,0.005,0.001,OK,2161664,0,1009,1009,16
,13.18,0.021,0.014,0.002,13.143,OK,282112,0,208,208,10
,0.129,0.021,0.006,0.006,0.095,OK,254464,0,12,12,10
,0.21,0.02,0.001,0.014,0.175,OK,38362112,0,712,712,18
,0.03,0.02,0.004,0.004,0.002,OK,1099264,0,46,46,17
